,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
LOC113186354,0.120536884,3.206091743,1.054902203,0.291519727,0.863604681,-4.813320266,1.054793611
Mrm1,0.239357526,4.360838628,1.05634753,0.291535338,0.863604681,-4.624942918,1.054759486
Polr2b,-0.11216532,7.195611702,-1.054395013,0.291733196,0.864041222,-4.895984918,-1.054327077
Ccdc124,0.118201345,5.459243526,1.053439319,0.292147991,0.864212176,-5.086051272,1.053421202
Fbp2,0.84303377,1.214471356,1.060923733,0.29200514,0.864212176,-4.594865075,1.053733078
Fgf10,-0.284017583,5.112329222,-1.053207004,0.29234642,0.864212176,-4.755532231,-1.052988157
Frmd4b,0.326836915,3.571564638,1.053351203,0.29225414,0.864212176,-4.775826605,1.053189521
Gas2l1,0.26611933,5.330682228,1.054033502,0.292176392,0.864212176,-4.667965794,1.053359209
Ldlrad2,0.741724405,-0.774762928,1.055752855,0.292303709,0.864212176,-4.609836384,1.053081352
LOC113182210,0.170142957,5.371249076,1.053851403,0.29195935,0.864212176,-5.084178466,1.053833071
Naif1,-0.110581288,2.892545661,-1.053849199,0.292014233,0.864212176,-4.787294954,-1.053713224
Pclo,-0.238899724,7.315958139,-1.054026553,0.292257577,0.864212176,-4.656507811,-1.053182021
Sema4f,0.203821319,5.450551006,1.053371161,0.292263122,0.864212176,-4.766060495,1.05316992
Trim72,-0.414348174,3.803652095,-1.053982911,0.291915598,0.864212176,-4.906626391,-1.053928621
C1qtnf1,0.258153954,1.314334492,1.052809265,0.292663577,0.864741567,-4.674645349,1.052296412
LOC113194149,0.325485882,1.751191307,1.052690653,0.292638138,0.864741567,-4.703952055,1.052351878
Tbc1d10a,-0.104510899,5.811891048,-1.052281827,0.292677097,0.864741567,-5.121785075,-1.052266936
Cep135,-0.265838281,4.181108671,-1.051971342,0.292873415,0.865022912,-4.801961507,-1.051839016
Znf174,-0.19664906,4.873915593,-1.052017066,0.292836771,0.865022912,-4.841702395,-1.051918875
Ddx24,-0.138155582,7.605007608,-1.05082305,0.293369776,0.865128028,-4.902809805,-1.050757943
Grin2a,-0.592507973,2.57699837,-1.052864666,0.293478891,0.865128028,-4.611470177,-1.050520457
Klhdc1,-0.205054866,4.703453983,-1.050574082,0.293544136,0.865128028,-4.766042589,-1.05037848
LOC113175797,-0.328999719,1.874435086,-1.05312231,0.293596582,0.865128028,-4.607527559,-1.05026437
LOC113183870,0.137820853,3.779624474,1.050904596,0.293330187,0.865128028,-4.892065732,1.050844124
LOC113190905,0.396850215,-0.605450745,1.055268664,0.293457075,0.865128028,-4.599626128,1.050567934
Ptpn6,0.444142879,4.166763783,1.050806995,0.293453044,0.865128028,-4.749893089,1.050576707
Sec24a,-0.188915422,5.258265806,-1.051271944,0.293142662,0.865128028,-5.07289151,-1.051252444
Ssb,-0.121099345,7.793519674,-1.050239034,0.293614437,0.865128028,-5.141782238,-1.050225524
Stt3b,0.089704165,7.290839608,1.051217926,0.293164931,0.865128028,-5.137208666,1.051203946
Tstd3,0.168707654,4.818858977,1.050327796,0.293579888,0.865128028,-5.017433942,1.05030069
Ttll3,0.120304508,5.745792899,1.05157924,0.293000056,0.865128028,-5.107836628,1.051563076
Utp20,-0.110399621,5.288135004,-1.050723752,0.293409589,0.865128028,-4.926540703,-1.050671284
Wdr45,0.177874633,5.241886003,1.050779801,0.293616758,0.865128028,-4.681553379,1.050220474
LOC113178333,-0.172565747,2.412977563,-1.050173381,0.293731494,0.865260644,-4.747751367,-1.049970895
Lss,0.136233941,6.856799586,1.04994117,0.29376289,0.865260644,-4.978163673,1.049902612
Tex14,-0.344515306,0.980956805,-1.051400007,0.293885913,0.865474038,-4.619637757,-1.049635099
Borcs8,0.120825808,4.93569506,1.049434833,0.293989225,0.865480407,-5.036204639,1.049410506
Dcbld2,0.191113852,5.373859293,1.049763694,0.293975167,0.865480407,-4.723801376,1.049441065
Map1b,-0.325403036,10.37186777,-1.049251662,0.294092316,0.865634986,-4.894322562,-1.049186445
Arl5a,-0.153481786,4.216050257,-1.047963816,0.29479923,0.865724161,-4.721877801,-1.047651435
Cdc73,-0.071169048,5.426283418,-1.04693576,0.295137691,0.865724161,-5.085902772,-1.046917367
Cul1,-0.146512504,7.014100622,-1.047036774,0.295210759,0.865724161,-4.741017814,-1.046758968
CUNH19orf12,0.093549046,4.697017716,1.047953818,0.294677818,0.865724161,-4.963823681,1.047914896
Dnaja1,-0.122497825,7.744502683,-1.046499279,0.295336741,0.865724161,-5.145974639,-1.046485923
Gal3st1,0.342544026,2.664530687,1.049378682,0.294799137,0.865724161,-4.622007699,1.047651638
Gnb3,0.559569581,-0.257600501,1.049068269,0.29484308,0.865724161,-4.626630618,1.047556301
Klhdc4,-0.097524312,5.938362369,-1.048726796,0.294310235,0.865724161,-5.137900956,-1.048712988
LOC113177105,0.394027471,5.564934728,1.048270709,0.294614028,0.865724161,-4.761485099,1.04805335
LOC113181208,0.405186503,-0.150481215,1.054208139,0.295060704,0.865724161,-4.595672592,1.04708429
LOC113186627,0.151063208,3.262329452,1.0475424,0.294994064,0.865724161,-4.716805334,1.047228802
LOC113194250,-0.161424281,3.317170215,-1.04747224,0.295018722,0.865724161,-4.721561295,-1.047175329
LOC113201212,0.364681348,-0.309684145,1.04844461,0.295046457,0.865724161,-4.63044875,1.047115183
LOC113201363,0.305681133,6.503109925,1.046624139,0.295328694,0.865724161,-4.827799825,1.046503361
Med29,0.126555693,5.879469508,1.046813742,0.295200167,0.865724161,-5.005739547,1.04678193
Myof,0.484268284,4.339100158,1.048385307,0.294489811,0.865724161,-4.899890714,1.048323011
Ndufs8,0.154873871,6.289991496,1.047279844,0.294976519,0.865724161,-5.150912584,1.047266854
Ntrk3,-0.256328719,5.532934789,-1.047723296,0.294780507,0.865724161,-5.005307414,-1.047692059
Pwwp2b,0.29832699,3.836984742,1.04743925,0.295008939,0.865724161,-4.743489605,1.047196545
Rab14,-0.072593735,8.035065606,-1.048476807,0.29442548,0.865724161,-5.134487089,-1.048462699
Rfx2,0.181593309,5.392125018,1.047795899,0.294758421,0.865724161,-4.920078628,1.047739982
Serp1,0.307594497,6.265596089,1.048672524,0.294348251,0.865724161,-4.96527232,1.048630418
Trank1,-0.259950155,5.914238146,-1.046634148,0.295290959,0.865724161,-4.942405063,-1.046585139
Znf12,-0.17012495,5.495059766,-1.047375056,0.295127091,0.865724161,-4.701173297,-1.046940349
Angpt2,0.591989298,3.291661284,1.058283034,0.296482908,0.865860573,-4.592368969,1.044005363
Bpifb1,0.594546959,0.075439621,1.048986354,0.296223439,0.865860573,-4.60151311,1.044566349
Cdkn3,-0.247779336,2.428824775,-1.044508014,0.296361531,0.865860573,-4.735774209,-1.044267747
Cops4,0.075792751,6.691429736,1.043891741,0.296541042,0.865860573,-5.167260264,1.043879719
Crmp1,-0.228329693,7.53423221,-1.045601717,0.296314346,0.865860573,-4.640382474,-1.044369766
Ctnnb1,0.078920126,8.704582431,1.044200422,0.296401236,0.865860573,-5.088716999,1.044181907
Foxs1,0.364635331,-0.635618992,1.049743299,0.295531206,0.865860573,-4.604222208,1.046064604
Galntl6,0.304563714,3.719576746,1.044190911,0.296632455,0.865860573,-4.684939819,1.043682184
LOC113178655,-0.275319163,2.666340608,-1.044341599,0.296397356,0.865860573,-4.780346314,-1.044190296
LOC113179173,0.153826896,5.639761389,1.045603228,0.295766007,0.865860573,-4.947634823,1.045556143
LOC113189277,-0.164462383,6.420361555,-1.043770861,0.296685225,0.865860573,-4.772489672,-1.043568172
LOC113190132,-0.291302721,0.852349224,-1.046972061,0.29591027,0.865860573,-4.62141374,-1.045243874
LOC113200124,-0.35563897,1.194532414,-1.048885699,0.295880814,0.865860573,-4.604451594,-1.045307626
LOC113200788,-0.777570854,-0.879884002,-1.069359272,0.295515824,0.865860573,-4.59166403,-1.046097923
LOC113201454,0.416995494,0.572138045,1.0448084,0.29669879,0.865860573,-4.633595771,1.043538865
Nol9,-0.277974419,5.343961124,-1.047858791,0.295629214,0.865860573,-4.620459923,-1.045852336
Nucb1,0.110511987,8.130745177,1.04419174,0.296408499,0.865860573,-5.040308152,1.044166206
Oaz2,0.089402257,8.263886175,1.04385737,0.29655822,0.865860573,-5.127987526,1.043842597
Pcyt1b,-0.313398574,4.132289488,-1.045721857,0.295805875,0.865860573,-4.739968476,-1.045469836
Polr2k,-0.105710097,5.382226691,-1.043667734,0.296647445,0.865860573,-5.092043109,-1.043649796
Satb2,-0.530630101,2.73624568,-1.04777614,0.295639445,0.865860573,-4.618293269,-1.04583018
Supt20h,-0.167944488,5.291125335,-1.045682932,0.29573492,0.865860573,-4.912632508,-1.045623447
Taf8,0.158433787,5.15926928,1.0450638,0.296077264,0.865860573,-4.779742805,1.044882533
Trappc1,0.130505791,5.407394295,1.045833011,0.295678743,0.865860573,-4.862740407,1.045745082
Usp30,-0.091552629,5.668022732,-1.045054866,0.296004985,0.865860573,-5.112863526,-1.045038914
Vdac3,0.131731984,7.810802845,1.044729589,0.296156299,0.865860573,-5.096778822,1.044711562
Sike1,-0.308600578,3.162899005,-1.046420721,0.296830533,0.866097343,-4.607590824,-1.043254294
Acadl,0.131146689,6.380002244,1.039092386,0.29876759,0.86620322,-5.162327459,1.039079875
Adgrf1,2.012492729,-0.465375995,1.070056886,0.298120014,0.86620322,-4.592101647,1.040473405
Aoc3,0.67906122,2.353415315,1.039946197,0.29848681,0.86620322,-4.734525742,1.039683842
Bcl6b,0.334171353,1.668877331,1.039495733,0.298749711,0.86620322,-4.701202181,1.039118321
Brsk2,-0.281883577,5.691963025,-1.042045304,0.297406303,0.86620322,-4.997747135,-1.042011596
Btk,0.287209575,1.821623094,1.041621309,0.29773438,0.86620322,-4.713240782,1.041304217
Ca13,1.119408117,0.660140919,1.077814201,0.298477972,0.86620322,-4.592910735,1.03970286
Dennd5b,-0.209416133,4.729110775,-1.041804847,0.297587142,0.86620322,-4.776151505,-1.041621619
Gcc2,-0.084728934,6.82750682,-1.03977628,0.2984613,0.86620322,-4.987588912,-1.039738733
Hrh2,0.265644493,2.0219055,1.04339956,0.29731201,0.86620322,-4.636793745,1.042215001
Il1r1,-0.332243374,3.897561663,-1.039536167,0.298576239,0.86620322,-4.941698283,-1.039491436
Klk8,0.49374771,-0.18918638,1.043506055,0.297353931,0.86620322,-4.630859769,1.042124566
Lmbr1,-0.123132038,6.334250245,-1.042245321,0.297303838,0.86620322,-5.15737806,-1.042232631
LOC113175503,-0.171284436,2.448288053,-1.040816973,0.298046073,0.86620322,-4.761321707,-1.040632647
LOC113175984,-0.317782085,3.023048008,-1.042496813,0.29723865,0.86620322,-4.806206482,-1.04237328
LOC113192143,-0.189293636,3.615196692,-1.041530805,0.297661056,0.86620322,-4.878690346,-1.04146227
LOC113192265,-0.379627372,5.116664078,-1.041949527,0.297500969,0.86620322,-4.806621468,-1.041807428
LOC113197480,0.485809563,0.671139424,1.042054751,0.297753698,0.86620322,-4.65483786,1.041262582
Lzts2,0.278327464,5.457792662,1.040333716,0.298409689,0.86620322,-4.696957474,1.039849799
Mapk11,0.128062042,5.333163045,1.042697609,0.297131517,0.86620322,-4.856853367,1.042604472
Mrpl21,0.10188468,5.22776359,1.042193031,0.297331415,0.86620322,-5.07510921,1.042173137
Nfyc,-0.104163561,4.788993937,-1.040232778,0.298244451,0.86620322,-5.020316642,-1.04020547
Pebp4,0.464816514,3.37663807,1.041084845,0.298279678,0.86620322,-4.651228613,1.040129632
Prdx3,0.113316619,6.727745936,1.04084902,0.297951151,0.86620322,-5.170754105,1.040837115
Prps2,0.154622528,4.323968705,1.041932512,0.297462602,0.86620322,-4.949556952,1.04189017
Purg,-0.23716193,5.664654745,-1.039158693,0.298790253,0.86620322,-4.821976189,-1.039031141
Pwp1,-0.092375784,6.105744536,-1.040771848,0.297987592,0.86620322,-5.150178351,-1.040758615
Rerg,-0.232483365,4.632859828,-1.039354934,0.298652269,0.86620322,-5.022355684,-1.039327889
Rtn4r,0.173660988,3.012046869,1.039491192,0.298632841,0.86620322,-4.807872022,1.039369677
Skap2,0.278533238,4.185920144,1.040890552,0.298235193,0.86620322,-4.671381819,1.040225401
Stat4,0.510700792,-0.594957559,1.047162588,0.298092511,0.86620322,-4.597504474,1.040532633
Tcf12,-0.181303726,6.084244973,-1.041250199,0.297766474,0.86620322,-5.126895651,-1.041235046
Tgfb3,0.16286706,3.828660118,1.041578857,0.297635199,0.86620322,-4.896295923,1.04151801
Trmt44,-0.112785911,5.276905637,-1.040602078,0.298069192,0.86620322,-5.081242966,-1.040582855
Ttyh3,-0.140045896,6.735741504,-1.040893199,0.297957751,0.86620322,-4.898748511,-1.040822898
Usp49,-0.196269187,3.834275614,-1.039737902,0.298510491,0.86620322,-4.830710497,-1.039632889
Vrk1,-0.283612704,4.574676981,-1.044111024,0.297852147,0.86620322,-4.609898544,-1.041050422
Znf565,0.170369929,3.031234394,1.043149457,0.296940645,0.86620322,-4.795848995,1.043016514
Slc25a11,0.118096671,6.668221589,1.03884094,0.298884254,0.86632897,-5.171877728,1.038829038
Aph1b,0.119646694,4.741201907,1.038204205,0.299211838,0.866371241,-4.874440248,1.038125055
Cct6b,0.141395479,3.101174318,1.037600993,0.299508028,0.866371241,-4.81827994,1.037488982
CUNH1orf226,-0.296307306,4.347780247,-1.0379269,0.299328982,0.866371241,-4.921420576,-1.037873435
Drd4,-0.435124771,-0.26460891,-1.045956376,0.299536443,0.866371241,-4.595693026,-1.037427982
Dxo,0.122934216,4.686133713,1.037370492,0.299576794,0.866371241,-5.012098758,1.037341367
Furin,-0.129984822,5.9444364,-1.037636042,0.29944597,0.866371241,-5.14344305,-1.037622218
Lhfpl6,-0.222012896,5.11037296,-1.038410535,0.299102532,0.866371241,-4.937353927,-1.038359899
Lipt2,0.162454703,2.492225487,1.038178259,0.299274775,0.866371241,-4.761057737,1.037989861
LOC113196928,-0.216512095,0.601974398,-1.037925064,0.299638016,0.866371241,-4.660262856,-1.037209963
Pdcl3,-0.156609991,4.81345594,-1.038868008,0.299040506,0.866371241,-4.714216141,-1.038493187
Pomc,1.266327923,10.96558058,1.0374991,0.299658235,0.866371241,-4.721253081,1.03716657
Rbsn,-0.202516413,6.35794369,-1.03862619,0.299068942,0.866371241,-4.779088154,-1.038432076
Spata24,0.149636572,3.610631623,1.038019601,0.299295973,0.866371241,-4.868307358,1.037944332
Vps33a,0.131460061,6.550507246,1.037291177,0.299605834,0.866371241,-5.168945245,1.037279035
Wdr1,-0.177249072,8.268088124,-1.038150182,0.299387377,0.866371241,-4.711858585,-1.037748032
Cbln4,0.266986555,2.342582733,1.037031723,0.299844426,0.866386085,-4.729923378,1.036767069
Huwe1,-0.101037552,8.829029239,-1.036534895,0.299960413,0.866386085,-5.11073817,-1.036518287
LOC113198597,-0.396617356,-0.671716096,-1.041324508,0.299907245,0.866386085,-4.602187596,-1.03663232
Ppfia1,-0.114075315,6.773943079,-1.036766801,0.299850024,0.866386085,-5.175424779,-1.03675506
Rubcnl,-0.241732188,3.28363372,-1.037025131,0.299903559,0.866386085,-4.705311764,-1.036640226
Slc2a8,-0.132644456,5.842350617,-1.03651824,0.299967133,0.866386085,-5.136738205,-1.036503873
LOC113198962,-0.165064227,3.201323946,-1.036101869,0.300201573,0.866624412,-4.831094913,-1.036001222
Ror1,0.360111559,2.662657008,1.036721412,0.30018304,0.866624412,-4.667500757,1.036040946
Slc16a12,0.587826389,2.340265775,1.041025556,0.300182314,0.866624412,-4.601307217,1.036042503
Paqr5,0.40109862,-0.829430136,1.037164089,0.300520206,0.867251649,-4.623597466,1.035318473
Polr3e,-0.11344746,5.253833815,-1.035378173,0.300510565,0.867251649,-4.976395683,-1.035339123
Mustn1,0.715661895,1.617078412,1.048471752,0.300606171,0.867353465,-4.593594392,1.035134354
LOC113176400,0.130001772,5.490627219,1.034637097,0.300846354,0.867900145,-5.107762019,1.03462012
LOC113177888,-0.508345275,0.446761314,-1.03516819,0.300943815,0.868034974,-4.658547614,-1.034411534
Vip,0.697002958,1.954810439,1.041660601,0.301016034,0.868096966,-4.597140838,1.034256998
Dok7,0.178359953,3.900613816,1.034739993,0.301090741,0.868166109,-4.674607387,1.034097165
Enpp2,0.152278978,6.634656955,1.033811818,0.301229702,0.868399857,-5.174898722,1.033799936
Znf263,-0.099257031,5.091679192,-1.033727444,0.301273298,0.868399857,-5.071308415,-1.033706704
LOC113177737,0.423994985,0.31723263,1.03963282,0.301360651,0.868505359,-4.5994378,1.033519925
Serpina12,0.726383157,0.590176979,1.034240415,0.301417911,0.868524113,-4.655188882,1.033397511
Cd86,0.527073592,-1.090875573,1.043799091,0.301730155,0.868622077,-4.594857716,1.032730247
Ecsit,0.115684885,5.614370565,1.033018701,0.301612193,0.868622077,-4.99090592,1.032982276
Igfbp2,0.560096985,4.503351285,1.037834831,0.30165539,0.868622077,-4.602795551,1.032889977
LOC113189239,0.408752857,2.341015294,1.03680827,0.301574046,0.868622077,-4.606834995,1.033063794
LOC113200289,0.157792698,4.781216341,1.033191991,0.30155597,0.868622077,-4.862749502,1.033102422
LOC113201352,0.70762956,-0.336888845,1.036004297,0.301756457,0.868622077,-4.609773876,1.03267406
Apex2,-0.111906969,2.960852366,-1.032609345,0.301842628,0.868679558,-4.812323719,-1.032490004
Selp,-0.397405642,-0.838548538,-1.03402292,0.301877948,0.868679558,-4.628105685,-1.032414572
LOC113180835,-0.804158516,0.401794911,-1.055132646,0.302108438,0.868972311,-4.592732484,-1.031922471
LOC113189710,0.394297631,0.417494787,1.033189628,0.302397825,0.868972311,-4.623831358,1.031304978
LOC113200861,-0.371071603,-0.073236713,-1.032279216,0.302419247,0.868972311,-4.645442186,-1.031259283
Nkx6-1,-0.559834733,0.239723126,-1.033395672,0.302376692,0.868972311,-4.620241452,-1.031350057
Ppargc1a,-0.227290356,3.861309672,-1.031735666,0.302223392,0.868972311,-4.905489622,-1.031677136
Ptgr2,0.195607839,5.603829424,1.031285076,0.30243669,0.868972311,-4.914410943,1.031222076
Pwp2,-0.140761359,6.012275347,-1.031556162,0.302362767,0.868972311,-4.791736036,-1.031379763
Rfc3,-0.306230384,3.237400495,-1.032427929,0.302087524,0.868972311,-4.695169658,-1.031967113
Smad4,-0.143524649,6.113191749,-1.031384188,0.302366776,0.868972311,-5.158661938,-1.031371211
LOC113183571,-0.145772603,3.564520464,-1.030786761,0.302675449,0.86951233,-4.87367488,-1.030712953
LOC113197640,0.116654782,4.870313283,1.030254852,0.302901924,0.870016888,-5.04422442,1.030230269
C1qtnf12,0.2164679,1.742047159,1.030269895,0.30302745,0.870085362,-4.720568529,1.029962839
Znf333,-0.272673282,3.236967352,-1.032459487,0.303010007,0.870085362,-4.617004024,-1.029999996
Ahcyl2,-0.162345327,7.402952161,-1.02958233,0.303323984,0.870374988,-4.757983856,-1.029331376
Artn,0.487410448,0.135572827,1.029990916,0.303535203,0.870374988,-4.643675273,1.02888184
LOC113197814,-0.317818192,4.70094012,-1.028911866,0.303532399,0.870374988,-5.047737643,-1.028887806
Mlana,0.919823652,0.566714173,1.060814116,0.303480694,0.870374988,-4.592971805,1.028997832
Polr1d,0.107789224,5.311233382,1.02895632,0.30351763,0.870374988,-4.988346901,1.028919232
Rap2a,-0.351891823,6.935828642,-1.029199047,0.303508898,0.870374988,-4.754321863,-1.028937813
Slc35g1,0.452522771,3.358425187,1.032617059,0.303231721,0.870374988,-4.611979758,1.029527805
Zswim7,0.15060687,5.002573856,1.028979701,0.303502009,0.870374988,-5.030636386,1.028952473
Nop2,-0.228354329,5.939777286,-1.029238505,0.303683283,0.870507877,-4.678623712,-1.028566805
Parl,0.107167729,6.109936002,1.028611144,0.303668558,0.870507877,-5.160195292,1.028598128
Chpt1,0.148985172,5.644853973,1.027968417,0.30399831,0.870909291,-4.899076131,1.027896939
Dele1,0.080397364,5.046908242,1.027795047,0.304056451,0.870909291,-5.067139644,1.027773358
LOC113181830,0.524180443,-0.154213269,1.028909617,0.304108516,0.870909291,-4.639867407,1.027662708
LOC113195563,-0.391291414,-0.683586902,-1.029142518,0.304128431,0.870909291,-4.631352499,-1.027620385
Pfkp,-0.221301747,8.525934437,-1.027644895,0.304128669,0.870909291,-5.050994749,-1.027619879
Usp19,-0.08447936,7.242971883,-1.028047878,0.303947458,0.870909291,-4.973983902,-1.028005038
Gnrh1,-0.370154046,1.549514263,-1.027019336,0.304570477,0.871354792,-4.713531136,-1.026681471
