,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
LOC113176923,0.033043268,5.184465459,0.201607332,0.840225334,0.979662079,-5.319889072,0.201605259
LOC113177620,-0.05836122,3.517290843,-0.211459143,0.832535645,0.979662079,-5.078484586,-0.21145064
LOC113177980,0.037702701,2.035816627,0.212684046,0.831601681,0.979662079,-4.882458178,0.212647806
LOC113178681,0.047433525,1.7489274,0.201115641,0.840640541,0.979662079,-4.861064628,0.201074219
LOC113178746,-0.037408314,2.035250044,-0.200260696,0.841300858,0.979662079,-4.893606587,-0.200229805
LOC113178994,0.025125231,4.434931015,0.212860665,0.831439723,0.979662079,-5.157160162,0.212855435
LOC113179823,0.055342433,3.539765333,0.213768061,0.830735777,0.979662079,-5.052081778,0.213758002
LOC113180041,0.056857772,-0.007299477,0.215789799,0.829229648,0.979662079,-4.788033138,0.215689677
LOC113183260,-0.017494847,5.39183443,-0.212412115,0.831786877,0.979662079,-5.369413629,-0.212410395
LOC113184847,0.022393704,6.819238327,0.200524441,0.841071229,0.979662079,-5.468377357,0.200523438
LOC113185431,-0.036751073,2.075187976,-0.212759482,0.831537316,0.979662079,-4.909224281,-0.21273032
LOC113186272,-0.092191817,0.172691983,-0.203067996,0.839182904,0.979662079,-4.759711257,-0.202938753
LOC113186754,0.069625284,-1.03932342,0.201600827,0.840358907,0.979662079,-4.745029644,0.201434416
LOC113187472,0.090803362,5.123195707,0.213100942,0.831249425,0.979662079,-5.395024098,0.21309941
LOC113187673,-0.050104234,0.127150059,-0.214279433,0.830404272,0.979662079,-4.789865725,-0.214183104
LOC113188228,0.067551396,1.264607638,0.21380641,0.830736612,0.979662079,-4.853280279,0.213756932
LOC113191022,0.030004631,0.977618629,0.210614346,0.833228979,0.979662079,-4.846104852,0.210562112
LOC113191641,0.130804692,1.072375265,0.200880319,0.8408313,0.979662079,-4.847910525,0.200830261
LOC113192919,-0.028007785,3.097151891,-0.21279214,0.831498097,0.979662079,-5.036047311,-0.212780599
LOC113192987,-0.14974251,-0.862770208,-0.215223949,0.829715507,0.979662079,-4.751541014,-0.215066455
LOC113193485,0.041054051,2.682821291,0.210816466,0.833043949,0.979662079,-4.978623325,0.210799217
LOC113195930,-0.083173099,-0.654349808,-0.204512578,0.8380987,0.979662079,-4.735528145,-0.204326068
LOC113196657,0.051939026,0.50354685,0.211555754,0.832506161,0.979662079,-4.82206028,0.211488429
LOC113197247,0.088568097,0.291994467,0.208638816,0.83478905,0.979662079,-4.810791274,0.208563445
LOC113197322,0.038353767,2.466737038,0.208713142,0.834684982,0.979662079,-4.984582291,0.208696744
LOC113197344,-0.052709355,-0.111532194,-0.204136377,0.838388834,0.979662079,-4.734765016,-0.203954783
LOC113197480,0.085760272,0.671139424,0.205389484,0.837315526,0.979662079,-4.828845181,0.205328439
LOC113198257,-0.021470729,4.144143778,-0.201925706,0.839977795,0.979662079,-5.210024078,-0.201921882
LOC113198409,0.032202836,4.156443485,0.200363596,0.841199642,0.979662079,-5.186539245,0.200359231
LOC113198736,-0.130853739,0.261499577,-0.203597149,0.838726526,0.979662079,-4.808035153,-0.203522673
LOC113199081,-0.025040391,2.503761251,-0.204547995,0.837938873,0.979662079,-4.973019972,-0.204530612
LOC113200204,-0.019836983,6.005880472,-0.213252437,0.831132363,0.979662079,-5.257335196,-0.213249497
LOC113200238,0.052736952,1.930363087,0.206172321,0.836679104,0.979662079,-4.906466759,0.206143136
LOC113200910,0.066605387,0.076405613,0.208614005,0.834905626,0.979662079,-4.728714635,0.208414128
Lrp12,0.039862087,5.983655285,0.209397884,0.834138737,0.979662079,-5.406957674,0.209396485
Lum,0.048368024,3.73438414,0.21351267,0.830932548,0.979662079,-5.111316915,0.213505694
Lurap1,0.035084819,1.932897824,0.210196658,0.833543235,0.979662079,-4.877542481,0.21015944
Lxn,-0.032245539,4.981872751,-0.204392653,0.838048453,0.979662079,-5.303738755,-0.204390373
Lysmd1,0.018334233,4.148841188,0.200200068,0.841327266,0.979662079,-5.200160246,0.200196038
Man2b2,-0.029580612,5.087086505,-0.213358263,0.831049048,0.979662079,-5.346131019,-0.21335632
Metap1,0.015702717,6.514802505,0.209478588,0.834075768,0.979662079,-5.396788463,0.209477155
Mex3a,0.071718066,1.056278735,0.211754688,0.832342483,0.979662079,-4.837860999,0.211698213
Mmp23b,-0.104291141,0.349300711,-0.204841846,0.837750636,0.979662079,-4.813976744,-0.204771524
Mtrex,0.016208159,6.935356249,0.205662509,0.837056539,0.979662079,-5.277565588,0.205659958
Muc1,0.068329535,2.298893328,0.199863946,0.841606707,0.979662079,-4.920965878,0.199838734
Myadml2,-0.070624188,1.1177999,-0.212171041,0.83201538,0.979662079,-4.843133987,-0.212117484
Naa16,-0.040187822,4.328433908,-0.2081374,0.835125543,0.979662079,-5.164582463,-0.208132459
Ncbp2,-0.018504706,6.506312359,-0.199939175,0.841529073,0.979662079,-5.430764499,-0.199937997
Nfatc2,-0.083426382,1.882305665,-0.21504032,0.829759667,0.979662079,-4.905843927,-0.215009814
Nhlrc3,-0.041050143,2.783870348,-0.214383542,0.830259124,0.979662079,-5.005591691,-0.214369243
Nlrp10,0.072973899,0.683042476,0.203611634,0.838709717,0.979662079,-4.818342949,0.203544181
Nos3,-0.022286116,4.232923435,-0.203040686,0.839106246,0.979662079,-5.209303514,-0.203036829
Notch3,0.040648214,4.964745999,0.202057198,0.83987362,0.979662079,-5.326622803,0.202055137
Npbwr1,0.147093917,-1.294395934,0.20595695,0.837054889,0.979662079,-4.707390116,0.20566207
Nras,0.015582217,6.004770183,0.212005854,0.832104315,0.979662079,-5.297144421,0.212003486
Nsg2,0.044049318,8.224461481,0.211399703,0.832576869,0.979662079,-5.341659704,0.211397805
Nsun4,0.022480074,4.405717943,0.200865735,0.840806121,0.979662079,-5.238320155,0.200862461
Ntn4,-0.030210915,4.824611872,-0.20959186,0.833989018,0.979662079,-5.2211051,-0.209588292
Nudt6,-0.021886618,6.038669694,-0.200755475,0.840890719,0.979662079,-5.431518655,-0.200754274
Nwd1,-0.059696216,5.000454057,-0.206808033,0.836161372,0.979662079,-5.331183309,-0.206805997
P2rx6,0.037450853,3.779417579,0.206371534,0.83650679,0.979662079,-5.085475175,0.206363743
Paip2,0.015290478,8.200856183,0.207285405,0.835787964,0.979662079,-5.425531647,0.207284135
Parn,0.016761139,5.591713286,0.207553671,0.835578637,0.979662079,-5.395789837,0.207552191
Pcdh20,0.074141118,6.261739027,0.199635951,0.8417663,0.979662079,-5.414764838,0.199634683
Pdcd7,-0.01877518,5.232272067,-0.211081912,0.832824973,0.979662079,-5.328722834,-0.211079837
Pde4a,0.024929158,4.157414042,0.212855693,0.831443084,0.979662079,-5.187768289,0.212851127
Pdia2,-0.035943497,2.820655784,-0.203838834,0.838489751,0.979662079,-5.010682675,-0.203825646
Pdia5,0.077945414,4.446289295,0.205803739,0.836947215,0.979662079,-5.210546737,0.205799906
Phlda3,0.032104798,2.902441634,0.199679589,0.841740674,0.979662079,-5.017982167,0.199667448
Phlpp2,0.028756523,5.565351401,0.21147629,0.832518465,0.979662079,-5.216709837,0.211472659
Pip4k2b,0.027393403,7.420149774,0.208282474,0.83500966,0.979662079,-5.373036356,0.20828088
Plaa,0.012360451,5.172535242,0.206936021,0.836061293,0.979662079,-5.347886979,0.206934141
Plrg1,0.0226985,6.329233808,0.210528758,0.833255908,0.979662079,-5.44917738,0.210527606
Ppl,-0.074230626,4.078787542,-0.201926924,0.839978577,0.979662079,-5.125377881,-0.201920881
Prmt1,-0.013285971,7.574049375,-0.206235289,0.836607989,0.979662079,-5.452763552,-0.206234181
Psmb9,0.060934178,2.813493604,0.212357654,0.831836937,0.979662079,-5.0389753,0.212346222
Ptma,-0.024160771,8.634593161,-0.2148283,0.829903276,0.979662079,-5.275972117,-0.214825621
Pxmp4,0.034956403,3.339975682,0.205852797,0.83691315,0.979662079,-5.06596879,0.205843513
Rab3ip,0.018125067,6.339949607,0.210354795,0.833392175,0.979662079,-5.350342524,0.210352997
Rap1a,0.016312006,6.277506822,0.214800951,0.829923429,0.979662079,-5.448261763,0.214799774
Rbfox2,-0.025004257,8.049720239,-0.201933959,0.839969779,0.979662079,-5.340807126,-0.201932135
Reep4,0.037985374,2.535055384,0.203646773,0.838651723,0.979662079,-4.904217368,0.203618387
Rgn,0.048547411,2.74853982,0.202422965,0.839596582,0.979662079,-5.008648757,0.202409526
Rpl6,0.026066542,9.48703267,0.208528826,0.834818184,0.979662079,-5.27103688,0.208526128
Rps25,-0.020943335,8.210296665,-0.208724274,0.834665378,0.979662079,-5.290309242,-0.208721855
Rps8,-0.022561929,9.285270861,-0.210393145,0.833362388,0.979662079,-5.335713564,-0.210391165
Rrp1b,0.02147986,5.598579926,0.200648919,0.840974355,0.979662079,-5.371644648,0.200647319
Rsad1,-0.031290467,2.822929984,-0.199899641,0.841569497,0.979662079,-5.006729449,-0.199886311
Rtcb,0.018761317,6.378516307,0.206759339,0.836198965,0.979662079,-5.388768857,0.206757864
Sall2,0.022129433,7.342921546,0.207311585,0.835768255,0.979662079,-5.305671446,0.207309373
Sarm1,0.035677354,4.461835466,0.199892465,0.841567144,0.979662079,-5.24457217,0.199889319
Scarf1,-0.039440479,2.886746999,-0.207618065,0.835537702,0.979662079,-5.009164011,-0.207604614
Scn5a,-0.030101684,4.853970624,-0.213370119,0.831041652,0.979662079,-5.187992043,-0.213365803
Serpini1,-0.04646601,8.07407407,-0.205031145,0.837549048,0.979662079,-5.370898886,-0.205029537
Sfxn2,0.057123126,2.885764875,0.209516059,0.834055707,0.979662079,-5.015939377,0.209502855
Sh3bp1,-0.043136668,1.724168641,-0.208739556,0.834674292,0.979662079,-4.909292389,-0.208710437
Sh3gl1,-0.02291149,5.661557893,-0.205601824,0.837103102,0.979662079,-5.394107823,-0.205600352
Slc1a3,0.069807352,8.482870451,0.203664851,0.838616578,0.979662079,-5.386406868,0.203663358
Slc38a9,0.040747866,3.83264531,0.201039796,0.840672228,0.979662079,-5.129938076,0.201033694
Slc4a7,-0.035871772,4.835025922,-0.213027927,0.831307312,0.979662079,-5.280136854,-0.213025193
Slc6a18,0.096898477,2.309643922,0.209934705,0.833743486,0.979662079,-4.895898816,0.209902865
Slc7a6os,0.021561987,4.551009164,0.208636639,0.83473814,0.979662079,-5.081102768,0.208628654
Smarca1,-0.022589432,7.975608536,-0.203025748,0.83911583,0.979662079,-5.436768093,-0.203024568
Spaca1,0.102883494,-0.746283099,0.199734211,0.841812124,0.979662079,-4.747400477,0.199576097
Spata48,-0.067385833,0.589948165,-0.202605225,0.839494107,0.979662079,-4.820831615,-0.202540619
Spg21,-0.018683085,6.166960399,-0.215481253,0.829393889,0.979662079,-5.308698913,-0.215478993
Spg7,0.018664612,6.615772891,0.202826707,0.839271292,0.979662079,-5.463765724,0.202825672
Srrm3,-0.021055627,5.541724222,-0.204333112,0.838094394,0.979662079,-5.385351416,-0.204331579
Ssb,0.022175038,7.793519674,0.209577017,0.833998725,0.979662079,-5.446037392,0.209575856
Stk11,-0.014443899,6.320657279,-0.202797661,0.839294294,0.979662079,-5.393712099,-0.202796244
Stk39,0.02905473,5.876361034,0.213859999,0.830657301,0.979662079,-5.417202419,0.213858632
Stx18,0.016580787,5.820222082,0.203281985,0.838916832,0.979662079,-5.257619117,0.203279175
Stx3,0.039140762,4.424125268,0.213764539,0.830733489,0.979662079,-5.230725673,0.213760937
Sympk,-0.015565661,6.613623412,-0.201600591,0.840231069,0.979662079,-5.266114165,-0.201597923
Syn3,0.015755268,7.776562869,0.20769917,0.835464748,0.979662079,-5.449943245,0.207698041
Syt4,-0.019039884,7.690991969,-0.21322361,0.8311546,0.979662079,-5.278038029,-0.213220986
Tdg,0.027788214,5.110269859,0.211803045,0.832263691,0.979662079,-5.208546531,0.211799202
Tmem219,-0.029163166,3.866311209,-0.203511066,0.838742155,0.979662079,-5.072154898,-0.203502675
Tnfrsf11a,-0.049940623,3.757677442,-0.200351536,0.841209987,0.979662079,-5.143469485,-0.200346002
Tnni3,-0.050120446,1.453496158,-0.210505076,0.833309736,0.979662079,-4.855279912,-0.210458631
Trak2,-0.017937425,6.369813168,-0.210402406,0.833355482,0.979662079,-5.293282819,-0.210400014
Trim59,0.031959498,3.046060195,0.204752117,0.83777429,0.979662079,-5.041144576,0.20474125
Trnau1ap,-0.02387811,5.128648485,-0.209360489,0.834168414,0.979662079,-5.334890324,-0.209358466
Trpm2,0.059697559,4.495062064,0.206159653,0.836669286,0.979662079,-5.203083711,0.206155706
Tsc22d1,0.017713312,8.292698382,0.213593756,0.830865309,0.979662079,-5.349360036,0.213591909
Tsen54,-0.024243175,4.064340054,-0.208614281,0.834755533,0.979662079,-5.083921926,-0.208606375
Ttll12,-0.021345416,6.520540153,-0.208365459,0.834944462,0.979662079,-5.461352794,-0.208364386
Ubiad1,-0.022631351,3.638069766,-0.199907998,0.841559942,0.979662079,-5.05219424,-0.199898528
Vps33a,-0.024041416,6.550507246,-0.206521422,0.83638446,0.979662079,-5.462645821,-0.206520363
Vti1b,-0.028253134,5.952197639,-0.205958805,0.836824082,0.979662079,-5.424760493,-0.205957535
Xbp1,0.073566353,6.621810422,0.205483801,0.837195161,0.979662079,-5.41623894,0.205482511
Znf174,0.029206789,4.873915593,0.205390567,0.837269546,0.979662079,-5.23427043,0.205387295
Znf526,-0.028721482,3.559664822,-0.211567158,0.83245047,0.979662079,-5.105029267,-0.211559805
Znf804a,0.089294577,2.814155308,0.21132174,0.832651702,0.979662079,-4.95502089,0.211301898
Gbgt1,-0.045822089,2.461386712,-0.19933612,0.842019889,0.979719498,-4.914267469,-0.199310471
Gusb,0.018916769,4.855717701,0.199285617,0.842041144,0.979719498,-5.2977321,0.199283297
Impa2,-0.09728019,2.034040675,-0.199460341,0.841924614,0.979719498,-4.907037612,-0.199432277
Rabl2b,-0.01673658,6.138861452,-0.199222732,0.842090463,0.979719498,-5.276857721,-0.199220245
Map2,0.050214946,9.75052674,0.199127413,0.842165169,0.979739806,-5.265951841,0.19912474
Armc12,-0.072112461,5.443688713,-0.198483652,0.842667981,0.979860542,-5.362544348,-0.198481981
Fbxo34,-0.017763594,5.051755106,-0.198592422,0.842584363,0.979860542,-5.211337151,-0.198588867
Gclc,0.028264673,5.599823214,0.198854654,0.8423776,0.979860542,-5.387994977,0.198853173
Gpnmb,-0.089204495,2.39444669,-0.198498963,0.84266976,0.979860542,-4.954482687,-0.198479708
Lmo7,0.069970734,4.372081692,0.198761601,0.842452391,0.979860542,-5.198111435,0.198757566
Nifk,-0.013028713,6.630916883,-0.198573915,0.842596954,0.979860542,-5.435949387,-0.198572772
Yy2,0.069595633,-1.019431138,0.198929763,0.842448279,0.979860542,-4.743861073,0.198762823
Ap1m1,0.024672599,6.924375672,0.19793254,0.843098654,0.979893186,-5.457870645,0.197931505
Clmp,0.03801865,2.590742419,0.198153204,0.842945247,0.979893186,-4.914457327,0.19812758
Dock5,-0.037143839,2.969774474,-0.19809079,0.842991771,0.979893186,-4.927818474,-0.198068116
Grb2,-0.018234689,6.936178596,-0.198276611,0.842829448,0.979893186,-5.461724856,-0.198275592
Mmaa,0.03710269,2.32509912,0.198139315,0.842949684,0.979893186,-4.969966296,0.198121909
Npc1,-0.020325537,5.66544945,-0.197942212,0.843091499,0.979893186,-5.371749116,-0.19794065
Sox30,-0.037018598,1.460125952,-0.198361784,0.842821917,0.979893186,-4.797599264,-0.198285217
Psph,0.024443053,5.280339809,0.197823409,0.843184568,0.979926486,-5.358662475,0.197821699
Abi3bp,-0.069394075,5.165446305,-0.197719104,0.843266392,0.979932855,-5.324114606,-0.197717123
Cntd2,0.035365728,1.336472475,0.197640745,0.843361835,0.979932855,-4.851741468,0.197595143
Tmcc2,0.02666616,6.524538677,0.197609907,0.843351202,0.979932855,-5.42914549,0.197608733
LOC113179655,0.034461389,2.755645229,0.197401399,0.843524167,0.980054931,-5.002380036,0.197387684
Btn1a1,0.076534638,-0.750357577,0.197037829,0.843931682,0.980058312,-4.740261924,0.196866919
Esrrg,-0.040248569,4.080953153,-0.197095491,0.843758238,0.980058312,-5.099520858,-0.197088557
Gjb1,0.062311738,0.441465532,0.197383975,0.843667189,0.980058312,-4.731544388,0.197204909
Helz2,-0.0704538,2.135134582,-0.196985963,0.843858717,0.980058312,-4.914502413,-0.196960157
Kcnj16,0.046718173,3.601200423,0.196689281,0.844077348,0.980058312,-5.066980748,0.196680785
Klhl25,0.050037965,3.773932715,0.196839149,0.843958975,0.980058312,-5.098201552,0.196832043
Kremen1,-0.057171534,5.847961932,-0.196890024,0.843914712,0.980058312,-5.38970794,-0.196888604
LOC113193845,0.056651732,5.254417383,0.196597778,0.844144329,0.980058312,-5.270113022,0.196595198
Lysmd3,-0.047949676,3.563969466,-0.196439871,0.844271585,0.980058312,-5.09446504,-0.196432597
Mipol1,-0.017773005,5.440298299,-0.196572725,0.844164635,0.980058312,-5.213523571,-0.196569251
Rbm18,-0.019622417,4.570780814,-0.196490705,0.844230489,0.980058312,-5.13062516,-0.196485107
Snx11,0.017638585,4.628724107,0.196876115,0.843927078,0.980058312,-5.227262711,0.196872802
Tsc22d2,0.019316775,5.203598696,0.196712028,0.844056054,0.980058312,-5.187000804,0.196707994
Asf1b,0.068753922,-0.473734267,0.196494091,0.844405037,0.980062293,-4.716596935,0.196262084
Lbh,0.04372886,4.010412625,0.196220541,0.844441454,0.980062293,-5.160016464,0.196215554
Tmem132a,0.027343793,7.200994357,0.1962097,0.844446825,0.980062293,-5.462932796,0.196208692
Crygn,-0.107358977,-0.819933203,-0.196278477,0.844512982,0.980072607,-4.745196229,-0.196124166
P4ha1,-0.042011115,4.820422109,-0.195998061,0.844613511,0.980073324,-5.295486448,-0.195995727
Sacm1l,0.01624502,6.806618979,0.195978697,0.844628141,0.980073324,-5.352529073,0.195977035
LOC113175905,0.03638357,0.348549234,0.195977395,0.8447182,0.980111368,-4.765349925,0.195861975
Atp8b4,0.044045802,0.932513719,0.195723478,0.844908108,0.980112718,-4.769331624,0.195619358
Cdh10,0.04110791,4.581915807,0.195152403,0.845277735,0.980112718,-5.140867114,0.195147172
Dapp1,0.046183034,0.328396703,0.195363034,0.845217152,0.980112718,-4.751340656,0.195224561
Dpysl4,0.018054152,4.694036174,0.195047401,0.845359574,0.980112718,-5.157392192,0.195042631
Fosl2,-0.048897667,5.185815355,-0.19479056,0.845558276,0.980112718,-5.35119934,-0.194788819
LOC113177834,0.02625574,4.51879124,0.195640037,0.844895311,0.980112718,-5.175856245,0.195635706
LOC113183552,0.030527354,5.771143936,0.194633046,0.845681299,0.980112718,-5.397789812,0.194631681
LOC113185597,0.061655029,3.629704331,0.194840117,0.845522781,0.980112718,-5.130031218,0.194834158
Minar1,0.063118533,1.134246274,0.1953065,0.845192215,0.980112718,-4.843418049,0.195256416
Npas3,0.05863266,5.329100624,0.195265233,0.845186703,0.980112718,-5.349204103,0.195263458
Parp16,0.028079771,2.653752505,0.195404887,0.845098389,0.980112718,-4.898194528,0.195376274
Rhoa,-0.016968318,8.464852606,-0.194619578,0.845693005,0.980112718,-5.247601447,-0.19461673
Sfxn4,-0.022051407,4.232304126,-0.195165268,0.84526755,0.980112718,-5.148330303,-0.195160182
Tfap4,-0.024934349,3.799918743,-0.194983796,0.84541023,0.980112718,-5.130505986,-0.194977924
Znf319,0.017405094,5.437085157,0.194983987,0.845406693,0.980112718,-5.375984779,0.194982442
Znf639,-0.01580585,5.377243772,-0.195318048,0.84514522,0.980112718,-5.368999664,-0.19531645
Drd1,-0.087874278,-0.739798994,-0.194683395,0.845767784,0.980133005,-4.742724432,-0.194521218
Ezh1,0.019805281,6.258634661,0.194435213,0.84583615,0.980133941,-5.402167138,0.194433897
Pkm,0.027946854,10.20077745,0.194376127,0.84588314,0.980133941,-5.298455226,0.194373881
Arl9,0.029889433,4.160678034,0.194163976,0.846050429,0.980223823,-5.208367907,0.194160222
Cog6,-0.013784123,5.704539005,-0.194056615,0.846132549,0.980223823,-5.413423294,-0.194055341
Klf11,-0.039645754,3.985098413,-0.194062559,0.846132385,0.980223823,-5.095322842,-0.194055551
Bag5,-0.018911987,6.909360419,-0.193587693,0.846499856,0.980402564,-5.381358081,-0.193586262
Dctpp1,-0.026682997,2.921485786,-0.193597925,0.846499971,0.980402564,-5.020219821,-0.193586115
Kiaa0040,0.041736845,3.497795425,0.193500493,0.846573289,0.980402564,-5.074700683,0.193492488
Slc16a6,-0.030626825,2.77903433,-0.193539461,0.84654946,0.980402564,-4.970005193,-0.193522917
