,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
LOC113194144,-0.351470737,5.824798787,-2.777439287,0.005481437,0.341768585,-2.996434967,-2.777289268
LOC113194190,-0.87709309,-0.689787669,-2.789013099,0.005492103,0.341768585,-3.926993927,-2.776657426
Cenpf,1.009899428,0.844958573,2.774712121,0.005627834,0.34350017,-3.738782485,2.768712092
Chrdl1,-0.703463973,2.300429956,-2.775359911,0.005547529,0.34350017,-3.487553711,-2.773391757
LOC113178348,0.45847764,3.337339619,2.769600251,0.005640364,0.34350017,-3.517812368,2.767987383
LOC113179931,0.945163683,0.360009583,2.776010621,0.005637745,0.34350017,-3.813353521,2.768138735
Myt1,0.226478987,5.688502448,2.771457782,0.00558276,0.34350017,-2.927832789,2.771331259
Pygm,-0.832932631,3.33079466,-2.773163197,0.005615365,0.34350017,-3.780405664,-2.769434755
Sytl2,-1.075835423,3.208820616,-2.789771693,0.005736731,0.348130089,-4.227599441,-2.762461572
Rbms3,-0.417295913,4.332597309,-2.761344852,0.005778686,0.349436951,-3.521172067,-2.760081959
Amz1,-1.036821013,2.037234949,-2.765716976,0.005826081,0.350200078,-3.977096361,-2.757412464
Nr4a2,-0.860093646,3.654173392,-2.758354731,0.005832234,0.350200078,-3.47699588,-2.75706733
Icam1,-0.627130765,3.394750911,-2.75639238,0.005880022,0.351835035,-3.607214736,-2.754397961
Gipc3,1.091783406,0.792699992,2.755459436,0.005962341,0.353663946,-3.734144298,2.749845296
Ogn,-1.401480371,4.986565092,-2.758110986,0.005993253,0.353663946,-4.031103905,-2.748150276
Tnmd,-1.449525149,2.919933304,-2.759753816,0.005982438,0.353663946,-4.063151126,-2.748742427
Top2a,1.017245201,0.60531997,2.755088957,0.005988721,0.353663946,-3.783645761,2.748398304
Slc17a7,-1.374538596,2.347775812,-2.775433666,0.0060712,0.357032486,-4.258585021,-2.74391095
Thbs4,-1.909442233,2.854024475,-2.776376094,0.006157299,0.360855691,-4.289810813,-2.739284893
Trim56,0.442168853,4.248889057,2.737601155,0.006197247,0.361957315,-3.1829249,2.737158251
LOC113200744,0.390960587,6.071598826,2.735367235,0.006232985,0.362806355,-2.954719955,2.735266197
LOC113192356,1.618341488,1.059162353,2.736548292,0.006332448,0.366168703,-3.768836151,2.730051235
Nhsl1,-0.310010539,4.092502225,-2.730349193,0.006333544,0.366168703,-3.104244471,-2.729994206
LOC113196223,-0.585545894,2.470615178,-2.725932357,0.00644317,0.371252444,-3.442260577,-2.724331983
Zic4,-1.06401737,0.794934995,-2.750733458,0.006465477,0.371287601,-4.238984145,-2.723190479
Cytl1,-1.112104726,0.8343758,-2.726586008,0.006487573,0.371310493,-3.707694247,-2.722063219
Dhrs11,0.388474419,4.930807479,2.717447707,0.006585051,0.374644946,-3.213986036,2.71713113
LOC113197814,0.962344283,4.70094012,2.716133679,0.00661151,0.374644946,-3.097627347,2.715803723
Ppm1j,0.649600473,1.670124017,2.719557886,0.006596489,0.374644946,-3.609067025,2.716556749
Ext2,-0.279405895,5.95079156,-2.711259695,0.006704858,0.378680636,-2.99020669,-2.711158444
Smyd2,0.257621312,6.130458643,2.707799444,0.006775073,0.381387601,-2.99296108,2.707702455
Nr4a1,-0.76868591,5.575903468,-2.703926853,0.006860602,0.384936031,-3.326861893,-2.703535959
Sf3a2,-0.169053833,5.56002738,-2.698350735,0.006970875,0.388575211,-3.018199594,-2.698232419
Trim33,-0.212795055,5.980481195,-2.698865682,0.006959651,0.388575211,-3.006020609,-2.698768807
Sergef,-0.211633441,5.328498838,-2.696840924,0.007002978,0.389097306,-3.031873187,-2.696702592
Steap3,0.790389222,4.365727345,2.691829677,0.00711367,0.393968417,-3.143097778,2.691475592
Slc6a20,-1.116483658,4.200857941,-2.706960131,0.007175229,0.396095788,-4.185783523,-2.688600235
LOC113187319,0.47955527,2.833943619,2.687204601,0.00722903,0.397782607,-3.387852019,2.686105309
Fam178b,0.799915828,0.187462619,2.692113395,0.007254081,0.397881694,-3.854065356,2.684949296
Nxph1,-0.54920276,5.216481021,-2.681825916,0.007325043,0.399214818,-3.049001898,-2.681694015
Tst,-0.519561456,5.547153488,-2.682394093,0.007314822,0.399214818,-3.234820093,-2.68216112
Fgd5,-0.395168346,4.218730096,-2.679226919,0.007386173,0.401268504,-3.152102223,-2.678912329
Vsig4,-1.846917568,-1.20868162,-2.712048967,0.007442624,0.403055785,-4.266209523,-2.676361851
Cebpa,0.630968281,4.580047297,2.669945266,0.007592063,0.407656284,-3.130328044,2.66969299
Fcer1g,-0.463960679,2.283585456,-2.673556018,0.007561382,0.407656284,-3.693685351,-2.671052479
Rnf212,1.058199964,0.677835139,2.697790749,0.007599039,0.407656284,-4.25333648,2.66938456
Arhgap6,-0.552869241,4.871389526,-2.666777591,0.007662604,0.409781702,-3.10382916,-2.666585814
Gjb2,-1.066205752,3.391920953,-2.674600016,0.007694503,0.410205692,-4.067079589,-2.66518916
Armcx3,0.232050493,7.239475998,2.663607557,0.007736366,0.411156632,-3.311881679,2.663364065
Ubl3,0.223270089,7.810565533,2.661278145,0.007786451,0.412537262,-3.055760496,2.661192141
Adprhl2,-0.251608622,5.108501929,-2.657009065,0.007887237,0.416587305,-3.09476181,-2.656859229
LOC113190636,0.662593743,2.284905375,2.656513243,0.007939815,0.418073993,-3.551975096,2.654618503
Myrip,0.374262148,6.537872001,2.650733851,0.008033651,0.421717413,-3.06940517,2.650652232
Bclaf3,-0.221390863,5.411129725,-2.648610355,0.008085303,0.42184083,-3.092172385,-2.648486697
Nmbr,-1.11139119,0.311462575,-2.654830001,0.008079921,0.42184083,-3.84578849,-2.648711759
Ppfibp2,-0.338369792,3.450125734,-2.64697182,0.008136167,0.4219219,-3.309719267,-2.646366259
Yipf6,0.320111843,5.032102937,2.647476089,0.008113501,0.4219219,-3.11645269,2.647309687
LOC113185724,-0.528964109,1.214574173,-2.645520849,0.008236829,0.425851525,-3.709702263,-2.642204566
LOC113192628,0.836526985,4.773163187,2.636369277,0.008385557,0.430937055,-3.160979864,2.636138199
Cib4,-0.742042448,1.303918504,-2.634553944,0.008534482,0.432102349,-3.843276166,-2.630159477
Hlx,0.731960579,0.309895587,2.638230624,0.008521107,0.432102349,-3.908646151,2.630692592
LOC113191279,0.491746679,2.374285187,2.635106799,0.008453078,0.432102349,-3.549213753,2.633415853
Metrnl,-0.462025299,1.93185909,-2.634191868,0.008493633,0.432102349,-3.663966956,-2.631790078
Ubap1l,-0.537342915,2.691851184,-2.631904306,0.008519572,0.432102349,-3.464384987,-2.630753821
Dmbt1,0.89466421,0.751709888,2.633227371,0.008594946,0.43336139,-3.831959797,2.627758702
Fxyd5,-0.803796101,3.390340119,-2.638522007,0.008609997,0.43336139,-4.124211743,-2.627163446
Dapp1,-0.803379942,0.328396703,-2.646075992,0.008702366,0.436726076,-4.233488179,-2.623530467
Bhmt,-2.629099531,0.42535349,-2.72551597,0.008812655,0.438837829,-4.450198072,-2.619237572
Fbxl7,-0.366331908,3.597707735,-2.61875865,0.008858443,0.438837829,-3.623071133,-2.617469407
LOC113198027,0.597554028,0.74931775,2.622311822,0.008860636,0.438837829,-3.820880807,2.617384929
LOC113198084,-1.119165997,3.163408523,-2.619673539,0.008822316,0.438837829,-3.387419224,-2.618863814
Zmpste24,-0.168048316,5.886768912,-2.617015679,0.008872663,0.438837829,-3.122749068,-2.616921922
Znf366,0.530913352,1.795980211,2.615454312,0.008969404,0.442344115,-3.635485574,2.61321812
Arsa,0.23925759,5.689905357,2.608264278,0.009103057,0.446260838,-3.13991792,2.608159322
Card11,-3.039238157,2.63658275,-2.609739895,0.00917921,0.446260838,-3.873307864,-2.605306534
Cnpy3,0.242179349,6.241141088,2.605434529,0.009177999,0.446260838,-3.135269724,2.605351717
Ndst3,-0.611853099,3.793209246,-2.607361392,0.009175015,0.446260838,-3.741416145,-2.605463132
Xpo1,0.20971812,7.437227014,2.605943011,0.009164566,0.446260838,-3.176648136,2.605853471
Ier3,-0.70295137,2.262022312,-2.604871453,0.009231947,0.447553292,-3.5565543,-2.603343254
Amn,-0.663710435,2.908077236,-2.602608347,0.009276431,0.448232164,-3.443102644,-2.601695004
Ap4e1,-0.227962823,4.380676002,-2.601130217,0.009298336,0.448232164,-3.221978265,-2.600885965
Dtnbp1,-0.281265711,5.09750352,-2.595041104,0.009465381,0.454612407,-3.349723877,-2.59477155
Hs6st3,-0.425578489,3.997578807,-2.594500377,0.009483821,0.454612407,-3.326262891,-2.594102493
LOC113196222,-0.606962099,3.512864446,-2.594417569,0.009539609,0.454739088,-3.797489162,-2.592085383
Ttc39c,0.574679484,4.906334359,2.592448848,0.009534681,0.454739088,-3.209984995,2.59226314
Zbtb41,0.178471777,5.402697324,2.586761451,0.009691648,0.460703268,-3.177497823,2.586641094
Cabp1,-0.646546129,4.941584386,-2.582805915,0.009804946,0.46223703,-3.229184372,-2.582633356
LOC113186681,-0.655258032,5.29825812,-2.584149617,0.009766832,0.46223703,-3.275372912,-2.583976954
Ogdh,0.230150854,8.180931603,2.583325744,0.009793222,0.46223703,-3.420416546,2.58304614
Asah1,0.221630749,4.833229751,2.575614875,0.010011181,0.464285475,-3.21872361,2.575442871
Fkbp7,-0.484598024,2.052438838,-2.578501503,0.009972135,0.464285475,-3.612511933,-2.576794044
Il16,0.415777298,2.528410752,2.578873015,0.00994816,0.464285475,-3.537657979,2.577626012
Mfhas1,-0.236399045,4.451488032,-2.575886198,0.010004729,0.464285475,-3.243701359,-2.575665798
Slc20a2,-0.547716031,5.923872695,-2.579596622,0.009907227,0.464285475,-3.548018742,-2.579050599
Zfat,0.4207237,4.799702265,2.57631712,0.010004551,0.464285475,-3.552621441,2.575671973
Casp6,0.414743141,2.665075161,2.575626241,0.010084172,0.466406596,-3.821501326,2.572929582
Slc6a12,-0.775151851,2.714040466,-2.573177386,0.010136548,0.46756537,-3.74453657,-2.571136095
Tubb6,-0.59621584,3.258105808,-2.572865671,0.010164021,0.467572294,-3.841840835,-2.570198657
Atp10a,-0.358341605,4.85288562,-2.564042235,0.010351002,0.468688548,-3.231140462,-2.563877676
Cldn11,-0.833446021,4.638976553,-2.572339181,0.010243371,0.468688548,-3.980366474,-2.567503642
LOC113196840,-0.97594227,1.899786602,-2.571854223,0.010222114,0.468688548,-3.869999445,-2.56822379
LOC113200468,0.413979614,2.842402694,2.563049908,0.010407389,0.468688548,-3.519463625,2.561991418
Mmp24os,0.338080402,4.714587837,2.562991125,0.010388994,0.468688548,-3.443107458,2.56260577
Rad51ap2,-1.614995587,0.204016752,-2.568106883,0.010407306,0.468688548,-3.901895801,-2.561994202
Sel1l3,-0.388035926,5.461050021,-2.562532344,0.010401397,0.468688548,-3.462512378,-2.562191433
Sytl1,0.51772597,1.890919648,2.568031826,0.010290174,0.468688548,-3.668003165,2.565922747
Ccl19,-1.166251889,1.388154741,-2.562865684,0.010466035,0.468861923,-3.734256491,-2.560039228
Sdr39u1,0.317480516,5.162129023,2.560206331,0.010465168,0.468861923,-3.222780163,2.560068
LOC113178403,0.860628429,-0.990964519,2.574813433,0.010495661,0.468961474,-4.102601423,2.559056741
Dmgdh,-1.51906616,0.349122691,-2.563733949,0.010651871,0.471871355,-4.085515613,-2.553916801
Hcrt,1.795648139,2.603308909,2.567062967,0.010623814,0.471871355,-4.162607925,2.554835028
LOC113178293,0.404194198,1.623642757,2.554939714,0.010698655,0.471871355,-3.726053193,2.55239044
LOC113189368,0.304097579,4.159250061,2.553244489,0.010681751,0.471871355,-3.310329955,2.55294125
Ppp1r1a,-0.863002123,5.378499938,-2.555000672,0.010679834,0.471871355,-3.821422417,-2.553003783
Ddx58,-0.357802691,3.439659814,-2.544171914,0.010971916,0.475015914,-3.425582224,-2.543591989
Irs4,0.371680648,7.944485268,2.545113641,0.010926604,0.475015914,-3.219856867,2.545037387
Lgals9,-0.827918379,2.319847617,-2.544385613,0.010992012,0.475015914,-3.602900935,-2.54295266
Nhsl2,0.522071483,3.09728801,2.548080972,0.010855718,0.475015914,-3.468861013,2.547309269
Pou6f2,-0.719183518,2.159101124,-2.544919446,0.010977213,0.475015914,-3.614447043,-2.543423387
Snca,-1.061960984,4.138964909,-2.547663328,0.010960907,0.475015914,-3.941083887,-2.543942688
Tex22,0.272854682,4.858458462,2.543362472,0.010984261,0.475015914,-3.258096313,2.543199141
Wfikkn2,1.194922997,4.916875522,2.548551032,0.01082875,0.475015914,-3.436215134,2.548177043
LOC113179735,0.874807723,2.121126023,2.574121831,0.011053414,0.47589115,-4.330027228,2.541005637
Lrrtm4,-0.534640843,5.468008011,-2.541685226,0.011067883,0.47589115,-3.714265805,-2.540548229
LOC113189176,-0.242870097,4.14089901,-2.538428815,0.011144736,0.477994657,-3.330773024,-2.538127542
Cd68,-0.407109078,2.525365672,-2.537937145,0.01118667,0.478593719,-3.562473269,-2.536812966
Rgs20,-0.49335579,2.930642737,-2.531880886,0.011371771,0.485299564,-3.503877185,-2.531062095
Usp47,0.132093527,7.459246591,2.527561415,0.011488028,0.489041346,-3.243822359,2.527492497
Znf501,0.807484327,-0.336492271,2.536047143,0.011532015,0.489695708,-4.03416867,2.526150253
Jcad,-0.403620803,4.548705076,-2.522666676,0.011652846,0.492383084,-3.294549217,-2.522486396
LOC113189944,-1.437888112,-0.418436233,-2.536902069,0.011640489,0.492383084,-4.104071998,-2.522859518
Igsf3,-0.486348964,3.591307939,-2.519149437,0.011816747,0.495867549,-3.770247755,-2.517570034
LOC113200894,0.318474937,5.795973571,2.519135263,0.011767471,0.495867549,-3.261055612,2.519041726
Pvalef,-1.009077003,-0.57369779,-2.53036515,0.011822238,0.495867549,-4.133508372,-2.517406389
Ankle1,0.831204021,-0.503809499,2.525265657,0.011921358,0.497585859,-4.062790578,2.514463679
Tamm41,-1.183792306,8.486135556,-2.517736787,0.011911059,0.497585859,-3.9160555,-2.514768417
Cdkl4,0.26708199,4.433692586,2.508114812,0.012145059,0.499655337,-3.329018335,2.507901293
Cuedc1,0.276609139,6.75907948,2.502408675,0.012337442,0.499655337,-3.279447132,2.502342747
Dcun1d2,0.30811505,7.262180278,2.502033964,0.012350506,0.499655337,-3.279978514,2.501968081
Dpf1,-0.408092275,5.929139445,-2.504820968,0.012258888,0.499655337,-3.462163832,-2.504603078
Fstl4,0.746278777,4.675770111,2.504603688,0.01226589,0.499655337,-3.324657568,2.504401083
LOC113175940,-0.630390055,2.806071989,-2.508584462,0.012306222,0.499655337,-4.035026303,-2.503239533
LOC113190837,-0.616799351,1.569810759,-2.512614859,0.012057364,0.499655337,-3.727999378,-2.510460993
Mmp11,0.521442012,3.777326817,2.502400733,0.012350046,0.499655337,-3.417681646,2.50198128
Morc2,0.180715175,6.640892631,2.505956284,0.012214409,0.499655337,-3.274448556,2.505888618
Napsa,0.986743419,0.320053993,2.511407828,0.012249095,0.499655337,-3.964182184,2.504885765
Osbpl7,-0.187057894,4.687075455,-2.510368898,0.012066592,0.499655337,-3.310521006,-2.510190882
Pik3c2g,0.881491487,0.945072149,2.515613776,0.012029579,0.499655337,-3.886446815,2.511275456
Tspan2,0.388005377,4.341672718,2.507945763,0.012151834,0.499655337,-3.341007583,2.507704227
Bco1,1.701953548,0.392981775,2.504597649,0.012490861,0.500548771,-3.949155949,2.497964768
Gaa,0.342862498,6.338695201,2.4996695,0.012433444,0.500548771,-3.2836143,2.499597612
LOC113176240,-0.52538495,0.250902708,-2.502063456,0.012518838,0.500548771,-3.917798367,-2.497171544
Pou3f3,-0.992411429,1.896264949,-2.509060776,0.012483195,0.500548771,-4.172041832,-2.498182372
Rnf20,0.142701007,7.123469538,2.49990905,0.012424798,0.500548771,-3.283001316,2.499844085
Spef1,-0.322370273,5.088393537,-2.494223534,0.012637109,0.503882811,-3.547936287,-2.493835527
Tbx15,-1.262827126,0.580608456,-2.50442624,0.012661112,0.503882811,-4.156406906,-2.493161847
Aspn,-1.099566988,1.845950659,-2.496046074,0.012767657,0.506944113,-4.045192742,-2.490185135
Adap2,-0.526589308,2.818937381,-2.488634011,0.012875976,0.507078668,-3.730526977,-2.487181319
Avil,-0.600531508,2.242682831,-2.489949781,0.012823863,0.507078668,-3.645990427,-2.488623671
LOC113198584,-0.295413149,6.607364204,-2.485238862,0.012948833,0.507078668,-3.303754196,-2.485173442
Phldb2,-0.841120085,3.45626095,-2.491849456,0.012922032,0.507078668,-4.067027522,-2.485910877
Sdccag8,-0.202542468,6.301165851,-2.487442416,0.012870647,0.507078668,-3.389582911,-2.487328568
Slc14a1,-0.862839331,2.917335538,-2.495336194,0.012933268,0.507078668,-4.161454919,-2.485601549
Ctxnd1,-0.998352581,0.315478762,-2.484095947,0.013172069,0.509985577,-3.931985311,-2.47908288
Fam47e,0.458031185,2.014259076,2.481816087,0.013135357,0.509985577,-3.708815782,2.480078207
Fzd5,0.800835842,6.654785402,2.479689349,0.013155174,0.509985577,-3.445411917,2.479540638
Peak3,-0.885593824,-0.403212751,-2.488346357,0.013136721,0.509985577,-4.034510111,-2.480041169
Swap70,0.361580984,4.082368964,2.481256902,0.013108887,0.509985577,-3.520963103,2.480797368
Adamts17,0.824921559,2.968864309,2.468762423,0.01362363,0.510085721,-3.801276045,2.467036938
Atpaf1,-0.264599832,5.3912716,-2.476700741,0.01327397,0.510085721,-3.569342949,-2.476333027
Cdc16,-0.238784829,6.418780656,-2.468896371,0.013558058,0.510085721,-3.442530505,-2.468764064
Crabp2,-1.379730644,4.623785152,-2.483824092,0.013406655,0.510085721,-4.184264412,-2.472780256
Fkbp9,0.283403036,6.75591879,2.475509122,0.013307305,0.510085721,-3.338346791,2.475437515
Gadd45a,0.490266072,4.671490768,2.473912622,0.013371455,0.510085721,-3.363550045,2.473719738
Il13ra2,-1.461864856,-0.249488855,-2.485264056,0.013229387,0.510085721,-4.012182608,-2.477533813
Krt77,-0.673179684,3.705444114,-2.473088761,0.013412175,0.510085721,-3.467872678,-2.472633133
LOC113185750,0.483001542,3.453071799,2.4664573,0.013669235,0.510085721,-3.526643226,2.465840078
Lrrc3,-0.515822603,1.716884401,-2.474895622,0.013419419,0.510085721,-3.827649557,-2.472440116
Mcm9,0.226782284,5.329280358,2.465630849,0.013681374,0.510085721,-3.340275655,2.465522098
Nxnl1,0.512210689,2.263192869,2.470010231,0.013560643,0.510085721,-3.661503823,2.468695844
Rpe,0.180992005,4.814569913,2.468064222,0.013590379,0.510085721,-3.35479468,2.46791182
Sulf2,0.498459227,5.849422633,2.46977712,0.013530976,0.510085721,-3.554978437,2.469479516
Tbcel,0.181822849,5.953979619,2.46908565,0.013549018,0.510085721,-3.342398509,2.469002753
Wdr4,-0.262397652,3.549329316,-2.468201653,0.013596804,0.510085721,-3.478121639,-2.46774263
Zar1,0.932388309,-0.77141773,2.476897664,0.013667415,0.510085721,-4.089191112,2.465887761
LOC113175039,0.281180169,2.953293538,2.462229347,0.013839548,0.511721015,-3.583083475,2.461401277
Nrgn,-0.726256426,5.405353645,-2.461992844,0.013844845,0.511721015,-3.70480454,-2.461264001
Ntsr1,-1.005935378,0.833741391,-2.466076897,0.013839532,0.511721015,-3.933149416,-2.461401698
Tas1r2,1.335950387,0.744028559,2.467466091,0.013810457,0.511721015,-3.967372996,2.462156033
Tceanc2,0.221635592,6.308786734,2.456574998,0.014029566,0.517430951,-3.344015995,2.456505489
Efna3,-0.860490798,4.132949792,-2.456747354,0.014063346,0.517561394,-3.764239352,-2.45564127
Ikbkg,0.153523396,6.400465697,2.454692303,0.014103152,0.517912515,-3.346661408,2.454625275
C4a,-0.522205973,6.156760998,-2.454230428,0.014157284,0.518238811,-3.764815482,-2.453247635
Igsf1,0.457028059,7.997564376,2.453044903,0.014172604,0.518238811,-3.50970603,2.452858606
Dusp16,0.451217501,4.509692107,2.450205266,0.014285909,0.521163408,-3.418300924,2.449992747
LOC113175677,1.085595844,0.742397578,2.456168597,0.014352585,0.521163408,-4.087114422,2.448315655
LOC113177849,0.457618139,3.458064562,2.448190881,0.014404855,0.521163408,-3.755267609,2.447005715
Shbg,0.892097348,0.147683172,2.470200902,0.014320781,0.521163408,-4.284543431,2.449114772
Unc13c,-0.631203522,4.482478179,-2.447478829,0.014397247,0.521163408,-3.50260177,-2.447196123
Tacc2,0.346360457,6.588248651,2.444682625,0.014500508,0.523517285,-3.360934463,2.444619386
Dyrk1b,0.234358838,6.103119263,2.441521397,0.01462849,0.526198358,-3.365131932,2.441448116
Mtnr1a,1.040699362,2.680018347,2.442257755,0.014636266,0.526198358,-3.625681531,2.441256231
Adamts1,0.915334509,3.618565775,2.440910806,0.014710035,0.527741792,-3.812110418,2.439440243
C1qb,-0.423507942,4.570548096,-2.437532361,0.014900334,0.531456304,-3.956717612,-2.434792453
Enpp2,0.358590152,6.634656955,2.432215244,0.015009396,0.531456304,-3.378389466,2.432152263
